"","label","tweet_id"
"163",1,"1289373136157200384"
"164",0,"1266289146777067520"
"165",0,"1292911107401687040"
"166",0,"1267249294240858112"
"167",1,"1289438300558647296"
"168",0,"1287132078031724546"
"169",0,"1286550152119873537"
"170",0,"1266318083192283137"
"171",0,"1286822876608307202"
"172",0,"1286728335423406080"
"173",0,"1267622834232348672"
"174",0,"1287077140970770434"
"175",0,"1293198155375235074"
"176",0,"1289210288584065025"
"177",0,"1287261486587551744"
"178",1,"1286997551544012802"
"179",0,"1294671997755109376"
"180",0,"1267205581045149697"
"181",0,"1288953940479025159"
"182",0,"1292956837805875201"
"183",0,"1293905544357515264"
"184",1,"1285991626519846917"
"185",1,"1285838403070820352"
"186",0,"1266296225160024066"
"187",0,"1286619674210373633"
"188",0,"1289915912951193605"
"189",1,"1293296744453693441"
"190",0,"1285253307867500544"
"191",0,"1289991557534236672"
"192",0,"1288879496733630465"
"193",0,"1268742877573713920"
"194",0,"1286280711322980354"
"195",0,"1289446295355027456"
"196",0,"1267087893182517248"
"197",0,"1289891231720304640"
"198",0,"1294387456180195337"
"199",1,"1287233489310547969"
"200",0,"1285379631650975744"
"201",0,"1292936306276827137"
"202",1,"1290058921693126656"
"203",1,"1285800690409893888"
"204",0,"1293375644018061312"
"205",0,"1293602617717747713"
"206",0,"1285361011176771585"
"207",0,"1293335135337627648"
"208",0,"1290244256100220928"
"209",0,"1268077241508024321"
"210",0,"1289202575716372480"
"211",0,"1266638177684426758"
"212",0,"1292901134823292934"
"213",0,"1268325944093143040"
"214",0,"1293222942256640000"
"215",0,"1293045846934790145"
"216",0,"1287144519163678725"
"217",0,"1285127075041390592"
"218",0,"1268625567428915200"
"219",0,"1289283907389661185"
"220",0,"1293304157768646661"
"221",0,"1293364251298615296"
"222",0,"1289682764975939585"
"223",0,"1293513455346089985"
"224",0,"1267106191894884352"
"225",0,"1293049596822814721"
"226",1,"1285360056347684864"
"227",1,"1292869688674996229"
"228",0,"1267151738471092224"
"229",0,"1266170441959235584"
"230",0,"1268757897858564096"
"231",1,"1294954429473529863"
"232",0,"1287108902660734979"
"233",0,"1289090612462063616"
"234",0,"1293879855029923842"
"235",0,"1290005173557841920"
"236",0,"1286646442627600384"
"237",1,"1292993836948561920"
"238",0,"1292851740933386241"
"239",1,"1292889214334300161"
"240",0,"1293425822062112776"
"241",0,"1267583810863947776"
"242",0,"1268671825988460544"
"243",0,"1289418678480461826"
"244",0,"1266035502551089152"
"245",1,"1294924090201890817"
"246",0,"1293011245864349696"
"247",0,"1293411631788109824"
"248",0,"1285602280822181896"
"249",1,"1294244557131931648"
"250",0,"1294998335858900992"
"251",0,"1287029491626369026"
"252",0,"1268264328261586944"
"253",0,"1290059883035779073"
"254",0,"1290123363445346304"
"255",0,"1289835847307558912"
"256",0,"1293686893532643330"
"257",0,"1294729733972910080"
"258",0,"1289671419316457473"
"259",0,"1293362502206492672"
"260",0,"1268554120694312960"
"261",0,"1285199687910334466"
"262",0,"1293261801174568961"
"263",0,"1285317898261725186"
"264",1,"1285581125331582977"
"265",0,"1292933090818621448"
"266",0,"1268677694486728704"
"267",1,"1293685589309628419"
"268",0,"1292840215443378180"
"269",0,"1294872348366118912"
"270",1,"1292982734315454464"
"271",0,"1268196502993874944"
"272",1,"1287291466000355330"
"273",1,"1268742974827040768"
"274",0,"1293300841710071808"
"275",0,"1293233462124646401"
"276",0,"1292988546039545858"
"277",0,"1267173868545945602"
"278",0,"1292846269321359362"
"279",0,"1268229161845493760"
"280",1,"1294510719413579778"
"281",0,"1290284457572937730"
"282",0,"1292887061721210881"
"283",0,"1294775571621257216"
"284",0,"1288881491322298368"
"285",0,"1286715307290050561"
"286",0,"1289327839167123456"
"287",0,"1293006520402075648"
"288",0,"1289184079833964552"
"289",0,"1285357217802334211"
"290",0,"1267791672215171073"
"291",0,"1293035342908588032"
"292",0,"1268585390262439936"
"293",1,"1289559272091611136"
"294",0,"1289399204905771011"
"295",0,"1286881664304648195"
"296",0,"1292898882033266689"
"297",1,"1285375444888571906"
"298",0,"1294746167088013312"
"299",1,"1266156770298298368"
"300",0,"1292985539558137857"
"301",0,"1293608406796836864"
"302",0,"1293998230053588992"
"303",1,"1267908349435285506"
"304",0,"1267070008745693184"
"305",0,"1293624869595291649"
"306",0,"1268363171246616576"
"307",0,"1289395450353577984"
"308",0,"1293046649372184576"
"309",1,"1285534607664979973"
"310",0,"1287119249492901889"
"311",0,"1293300841710071808"
"312",0,"1266315801142984704"
"313",0,"1266318905750032384"
"314",0,"1290153117355450368"
"315",0,"1293266931726913538"
"316",0,"1285206754519908354"
"317",0,"1266764810101776384"
"318",0,"1293536976973500418"
"319",0,"1267733015771439104"
"320",0,"1268624115675525120"
"321",0,"1293100275033452546"
"322",0,"1290177535318224897"
"323",0,"1267205001916678145"
"324",0,"1268718328060633088"
"325",0,"1268671571872190464"
"326",0,"1289750686830178304"
"327",0,"1293657466819969026"
"328",0,"1267979879074725888"
"329",0,"1293778832156233729"
"330",0,"1285754308365914113"
"331",0,"1268658714661146624"
"332",0,"1287190824602624000"
"333",1,"1285318193196806154"
"334",0,"1285213490681122822"
"335",0,"1285982704958181377"
"336",0,"1289339821035360257"
"337",0,"1292862563672154116"
"338",0,"1266563424726720512"
"339",0,"1293177293054017536"
"340",0,"1293728474511810560"
"341",0,"1293555734181851136"
"342",0,"1266066069049008128"
"343",0,"1289876015825563649"
"344",0,"1288924158307393537"
"345",0,"1290071186857029632"
"346",0,"1293531398419226625"
"347",0,"1289958577973555200"
"348",0,"1293368941922983936"
"349",0,"1267065430306365440"
"350",0,"1285366461305888768"
"351",0,"1266439667513274368"
"352",0,"1289262695938588672"
"353",0,"1289789177718951938"
"354",0,"1285442778831433728"
"355",1,"1294063743547080705"
"356",0,"1292875205212123136"
"357",1,"1293149395358277632"
"358",0,"1289790563051401221"
"359",0,"1288947568156655616"
"360",0,"1289334745940127744"
"361",0,"1289680202675625987"
"362",0,"1285762671392854016"
"363",0,"1286910126738219008"
"364",0,"1266431694086774784"
"365",0,"1289664972541136896"
"366",0,"1286330106458316803"
"367",0,"1293311537734545409"
"368",0,"1286075725355913218"
"369",0,"1286775857118433285"
"370",0,"1286853794748301313"
"371",0,"1267722144781393920"
"372",0,"1293674961064857614"
"373",0,"1293161441747501056"
"374",0,"1290071379513995264"
"375",1,"1292993504524738561"
"376",0,"1286037012395548680"
"377",0,"1294817564829208576"
"378",0,"1268179113451413505"
"379",1,"1292968536353255424"
"380",0,"1268456399375392768"
"381",0,"1267720616276299777"
"382",0,"1292855572455456770"
"383",0,"1289620730603171846"
"384",0,"1293740511237373952"
"385",0,"1293142571481477123"
"386",0,"1285692265109872643"
"387",0,"1268172867713163264"
"388",0,"1288984886393466880"
"389",1,"1293635573962350592"
"390",0,"1293911457122226179"
"391",0,"1293560343264862208"
"392",0,"1292887882974273538"
"393",1,"1290012391837544448"
"394",0,"1294671822298861568"
"395",0,"1292990716210159616"
"396",1,"1289349673996529664"
"397",0,"1289658869619326976"
"398",1,"1293065217790836737"
"399",0,"1268392075294367746"
"400",0,"1290214959943540736"
"401",1,"1292888542457323528"
"402",1,"1267030502302642176"
"403",0,"1287596635338530817"
"404",0,"1289780160317677569"
"405",0,"1268551370308825088"
"406",0,"1285371153142489096"
"407",1,"1293076382482944000"
"408",0,"1288936073830301710"
"409",0,"1292961267263500288"
"410",0,"1267969355335127040"
"411",1,"1268713895306375169"
"412",0,"1294531341065818112"
"413",0,"1286335677500731393"
"414",0,"1293276545872728064"
"415",0,"1289311001658048512"
"416",1,"1285233815582052357"
"417",0,"1290085447578857472"
"418",0,"1267047190855184384"
"419",0,"1293282542238433280"
"420",0,"1285521248748003330"
"421",0,"1293149168370933760"
"422",0,"1285416182489677824"
"423",0,"1292956121762848768"
"424",0,"1285485493350797312"
"425",0,"1292933647578824704"
"426",1,"1294732713765867520"
"427",1,"1289777657127739393"
"428",0,"1293743270879588353"
"429",0,"1293199050133721089"
"430",1,"1292858180469436418"
"431",0,"1289735287833161728"
"432",0,"1293683597275275265"
"433",0,"1285913187859259396"
"434",0,"1266132724730990593"
"435",0,"1293305997230972928"
"436",0,"1292888865632587777"
"437",0,"1268135576680660992"
"438",1,"1294972896750850054"
"439",0,"1286177434442883072"
"440",0,"1292930103698165760"
"441",0,"1293238947058012161"
"442",1,"1294774181004029954"
"443",0,"1292862008732184578"
"444",0,"1267352842886619136"
"445",1,"1294368015916597250"
"446",0,"1293305191589007365"
"447",0,"1266708461703671810"
"448",1,"1292951464629895169"
"449",0,"1293588911973957632"
"450",0,"1285857734017998848"
"451",0,"1287526510048337921"
"452",0,"1286520683644715008"
"453",1,"1286556848955355137"
"454",0,"1267908278199214081"
"455",0,"1267917344732372992"
"456",0,"1266788659619135488"
"457",0,"1289326613864226816"
"458",0,"1289203312982503425"
"459",0,"1286407257018646528"
"460",1,"1293137897890222081"
"461",0,"1293572312562720768"
"462",0,"1289371476274028544"
"463",0,"1289619380951609344"
"464",1,"1286995110098501632"
"465",0,"1294477714724921345"
"466",0,"1268354529256509440"
"467",1,"1293076090810847232"
"468",0,"1285353358945947648"
"469",0,"1286887800659300353"
"470",0,"1293241710974324736"
"471",0,"1266771450951806976"
"472",0,"1293451151665487872"
"473",0,"1293511320982228993"
"474",0,"1292988587223310336"
"475",0,"1285782053586264064"
"476",1,"1294733742058045440"
"477",0,"1266751015363186688"
"478",0,"1267850517801140224"
"479",0,"1289909860943896577"
"480",0,"1289173461126897665"
"481",1,"1294240679930081280"
"482",0,"1294423268192137220"
"483",1,"1289404459177500675"
"484",1,"1293554426393763840"
"485",0,"1289077150671413248"
"486",0,"1293539262634299394"
"487",0,"1294835056029114369"
"488",0,"1289558588130594816"
"489",0,"1293264414171439105"
"490",1,"1286863976811433984"
"491",0,"1293005534241619970"
"492",1,"1292896587639934976"
"493",1,"1289122327066636288"
"494",1,"1294388163453030401"
"495",0,"1293318493228666882"
"496",0,"1266346018095931392"
"497",0,"1266056032834531328"
"498",0,"1293291412860141571"
"499",0,"1293646105083863041"
"500",0,"1293318462350262273"
"501",0,"1285131861778456576"
"502",0,"1293558436786057220"
"503",0,"1266783173670768640"
"504",1,"1289145744742658048"
"505",0,"1285667045435211784"
"506",0,"1268130157954564096"
"507",0,"1266908586883649536"
"508",0,"1268592084451299328"
"509",0,"1268084197400416256"
"510",0,"1292902736875229186"
"511",0,"1292896228095610880"
"512",0,"1285176876068208640"
"513",0,"1292985694739140609"
"514",0,"1289019795283771397"
"515",1,"1294772867444465676"
"516",0,"1292973841816453120"
"517",0,"1289603924228362240"
"518",0,"1292998068502224897"
"519",0,"1286379417980346369"
"520",0,"1266738528253349888"
"521",1,"1287055401465372672"
"522",0,"1286671826291105799"
"523",0,"1293362951584452610"
"524",0,"1293047481366913024"
"525",0,"1292866200230297601"
"526",1,"1289830107108933635"
"527",0,"1292892086623244288"
"528",0,"1293653268162203648"
"529",0,"1286530957671981061"
"530",0,"1285222394911588352"
"531",1,"1290026701024501760"
"532",0,"1286429029818654722"
"533",0,"1285575807595761667"
"534",0,"1293234630045335558"
"535",0,"1290155467092586497"
"536",0,"1292947359228461058"
"537",0,"1267563691471523840"
"538",1,"1294672677249196033"
"539",0,"1268456031601913856"
"540",0,"1287450765855002626"
"541",0,"1287104559286910976"
"542",0,"1290149241101225985"
"543",0,"1267551498679889920"
"544",0,"1266313346220986368"
"545",0,"1289527023543574529"
"546",0,"1293226385729675265"
"547",0,"1268535572961755137"
"548",0,"1286788399236513794"
"549",1,"1293112775791845376"
"550",0,"1266076611012513792"
"551",1,"1289818663885746176"
"552",0,"1292981803930619904"
"553",0,"1293002635448999937"
"554",0,"1290240083526705152"
"555",1,"1294543236682457090"
"556",0,"1293879414825132037"
"557",0,"1287061067819110400"
"558",0,"1293786195432894466"
"559",0,"1267142708839186432"
"560",0,"1293552165689143297"
"561",0,"1286168440269672448"
"562",0,"1293104554842697728"
"563",0,"1289626503039221760"
"564",0,"1286433491681308672"
"565",0,"1267579901613346816"
"566",0,"1288933377442304009"
"567",0,"1293651608144732160"
"568",0,"1290279567765065729"
"569",0,"1266215320089497601"
"570",0,"1289694232421085184"
"571",0,"1292949184165937153"
"572",0,"1286706038343905283"
"573",0,"1293061268937613312"
"574",0,"1293645735817285642"
"575",0,"1268751312742567936"
"576",0,"1286369642076872711"
"577",0,"1290009543863177216"
"578",0,"1285420731522785282"
"579",1,"1285601781200883713"
"580",1,"1289328668452564992"
"581",1,"1286669992805584899"
"582",0,"1294386265530531841"
"583",0,"1293642357473030144"
"584",0,"1289422638306037761"
"585",0,"1268497703681622018"
"586",0,"1288949629468454914"
"587",1,"1290014899515486209"
"588",0,"1267900526693359616"
"589",1,"1293000398031093760"
"590",0,"1292942736614731779"
"591",0,"1293641928127520769"
"592",0,"1293319989492092928"
"593",0,"1294715309102858240"
"594",1,"1286291196839591938"
"595",0,"1292944309088641025"
"596",0,"1289445284502630401"
"597",0,"1287140878612561920"
"598",0,"1267087742019624963"
"599",0,"1286171103333941248"
"600",1,"1293520405823655941"
"601",0,"1293022368491683840"
"602",0,"1266882285510504448"
"603",0,"1285753526635790336"
"604",0,"1266836830156140544"
"605",0,"1290127813597569027"
"606",0,"1289209088627236865"
"607",0,"1285343144779931653"
"608",0,"1293769021297496064"
"609",1,"1292895445400903680"
"610",0,"1287396002983546886"
"611",0,"1266176353252057088"
"612",0,"1293808207303831557"
"613",0,"1266396621698457600"
"614",0,"1293160156507734017"
"615",0,"1293322173801783304"
"616",0,"1287087509474873344"
"617",0,"1289903101462208518"
"618",0,"1287030404839550976"
"619",0,"1267478667866902528"
"620",0,"1267646146916175872"
"621",0,"1292944251060465674"
"622",0,"1285257484777787392"
"623",0,"1289041771553464321"
"624",0,"1267873251163766784"
"625",1,"1293464695630737408"
"626",0,"1293851576973524992"
"627",0,"1285837942662078468"
"628",0,"1288932215385186305"
"629",1,"1290078140497158144"
"630",0,"1266612296681480192"
"631",0,"1293262579909955584"
"632",0,"1286880406596276224"
"633",0,"1289066963734605825"
"634",0,"1293241540467458049"
"635",0,"1267532234782846976"
"636",0,"1294007146921832450"
"637",0,"1268489831434391554"
"638",0,"1268328703261650945"
"639",0,"1285292293575061504"
"640",1,"1294373426547892224"
"641",1,"1293287272054431744"
"642",0,"1268643011489136640"
"643",0,"1286208266901401601"
"644",1,"1289802381954150400"
"645",0,"1293880196781813760"
"646",0,"1292837951378829312"
"647",0,"1293002083118059523"
"648",0,"1288899977872277509"
"649",0,"1290102190854623232"
"650",0,"1290049739740733441"
"651",0,"1285717931352035331"
"652",0,"1290136619391959042"
"653",0,"1289579038630014976"
"654",0,"1268416696542531584"
"655",0,"1268178357759479809"
"656",0,"1292852174511374340"
"657",0,"1294664468530593796"
"658",0,"1268742324940464128"
"659",1,"1294716282194079749"
"660",1,"1290177103162298369"
"661",1,"1294772551391027203"
"662",0,"1293563583649939461"
"663",0,"1286509827380961282"
"664",0,"1286380274117312514"
"665",0,"1267308643902513152"
"666",0,"1268400211153629184"
"667",0,"1285711950400442368"
"668",1,"1289365340342738946"
"669",0,"1289659889371897857"
"670",0,"1285748391738314753"
"671",1,"1289242560339165184"
"672",1,"1289739816259612673"
"673",1,"1293069623840124928"
"674",0,"1285924356527468544"
"675",1,"1289375654656393216"
"676",0,"1293366789410369536"
"677",0,"1289253607024386048"
"678",0,"1286996052843921408"
"679",0,"1293217624617291776"
"680",0,"1288978726257070082"
"681",0,"1285959904738652163"
"682",0,"1266500808910217220"
"683",0,"1293333126350077954"
"684",0,"1292918505982107648"
"685",0,"1285292876369403905"
"686",0,"1267417357825323009"
"687",0,"1268654809864982539"
"688",0,"1285812076913410048"
"689",0,"1293277840134217728"
"690",0,"1266119949925462016"
"691",0,"1268732070072705025"
"692",0,"1293034025393827840"
"693",0,"1266428774922551296"
"694",0,"1266736473652342784"
"695",0,"1288970121352945665"
"696",1,"1292866543009767425"
"697",0,"1289504988339662854"
"698",1,"1293023796979539969"
"699",0,"1293388977937035265"
"700",0,"1268637666045644800"
"701",1,"1289867130553290753"
"702",0,"1286313409449988096"
"703",0,"1290081240259760128"
"704",0,"1289508769068486657"
"705",0,"1285751799207665664"
"706",0,"1293558603811520513"
"707",0,"1285555044805476353"
"708",0,"1292879260164685825"
"709",0,"1293601177351979008"
"710",0,"1293326561093902337"
"711",0,"1267360734976987136"
"712",0,"1293754619705921537"
"713",0,"1292877049405870084"
"714",0,"1292903595898048512"
"715",0,"1286912222971736065"
"716",0,"1293387648472678401"
"717",0,"1293316004353839117"
"718",1,"1290130828224208897"
"719",0,"1293656985003593730"
"720",0,"1294451491567099904"
"721",0,"1268349649057918976"
"722",0,"1292967428402696192"
"723",0,"1267264024455966720"
"724",0,"1289867966322900992"
"725",0,"1289567965629669377"
"726",0,"1268729224875122688"
"727",0,"1267815269461684224"
"728",0,"1293628611635884037"
"729",0,"1293198773120729088"
"730",0,"1295005285363449856"
"731",0,"1266079343190523904"
"732",0,"1289657414845792256"
"733",0,"1285320244140011520"
"734",0,"1294487969428959234"
"735",0,"1293819053480583169"
"736",0,"1286335898255319048"
"737",0,"1286377637640679425"
"738",1,"1292905406549827584"
"739",0,"1292865285431668739"
"740",0,"1289580591462191104"
"741",0,"1289752226563420161"
"742",0,"1290281471668662273"
"743",0,"1266423024787640320"
"744",0,"1266773106150068226"
"745",0,"1267476210407407616"
"746",0,"1293337353872867328"
"747",0,"1294900178999283712"
"748",0,"1266040719355129859"
"749",0,"1293675825578102785"
"750",0,"1293065405976780800"
"751",0,"1287097059183648768"
"752",0,"1293397076953317377"
"753",0,"1289590285215899649"
"754",0,"1293642966985330688"
"755",1,"1266885443770957825"
"756",0,"1293261899661017090"
"757",0,"1268273187529293824"
"758",1,"1293212207518547978"
"759",0,"1293213508985741312"
"760",1,"1289400537901699072"
"761",0,"1268311392479842304"
"762",0,"1287543283640459265"
"763",0,"1289582944433000448"
"764",0,"1293590099289088001"
"765",0,"1293914531538714627"
"766",0,"1287113775221358592"
"767",0,"1289397459865591808"
"768",0,"1289064181006655489"
"769",0,"1293640518107373568"
"770",0,"1267185657748901897"
"771",0,"1267582267012104194"
"772",0,"1292877964078731265"
"773",0,"1266882658627465216"
"774",1,"1267928129726828547"
"775",1,"1294375778298269698"
"776",0,"1267722189437984768"
"777",1,"1286609788466593793"
"778",0,"1266256108097687552"
"779",0,"1293260979493576705"
"780",0,"1285609019986644995"
"781",0,"1286423096669253632"
"782",0,"1288996055934103553"
"783",0,"1293380206359584768"
"784",0,"1286443070733471744"
"785",0,"1268250018194079744"
"786",0,"1290148760165552128"
"787",0,"1287385195289743364"
"788",0,"1292895295349706752"
"789",0,"1294054634567303168"
"790",0,"1268572509127036928"
"791",0,"1293068158807482368"
"792",0,"1285684014930702341"
"793",0,"1285972499344134145"
"794",0,"1286313368593342464"
"795",1,"1285982274262126600"
"796",0,"1267472842456731648"
"797",0,"1293595920320217088"
"798",0,"1289928595758960641"
"799",0,"1286758398885855233"
"800",1,"1285564872600834057"
"801",0,"1289024922212327425"
"802",0,"1267475989040431104"
"803",0,"1290263432898310144"
"804",0,"1293380067796475906"
"805",0,"1266737702289977344"
"806",1,"1267662183858651136"
"807",0,"1286273231427710978"
"808",0,"1268579375269793795"
"809",0,"1285387700208455680"
"810",0,"1292917763934056448"
"811",0,"1293305346375798785"
"812",0,"1266453001566371841"
"813",0,"1286294618439651328"
"814",0,"1289523904722030592"
"815",1,"1293164993022697473"
"816",0,"1267845934110703616"
"817",0,"1268324180946120705"
"818",0,"1287445535440461824"
"819",0,"1293231397008584704"
"820",0,"1266948676334891008"
"821",0,"1289526112834531329"
"822",0,"1289295013243846656"
"823",1,"1289971449504190464"
"824",0,"1294094958333497345"
"825",0,"1267767412067381248"
"826",0,"1285425617975029760"
"827",0,"1287079704676069376"
"828",0,"1267914062878461959"
"829",0,"1267193942543654912"
"830",0,"1285427408477143040"
"831",0,"1285915956129288193"
"832",1,"1290033040144494592"
"833",0,"1285836184908967944"
"834",0,"1286593535345655809"
"835",0,"1268391400812556290"
"836",0,"1289386961627570176"
"837",0,"1290101684098568192"
"838",0,"1285647253680656385"
"839",0,"1289168745953255424"
"840",0,"1292893660120518656"
"841",0,"1268680816307175424"
"842",0,"1268360194142220288"
"843",0,"1294868830611582976"
"844",1,"1285476686725705729"
"845",0,"1288950311885963265"
"846",0,"1286414872520130561"
"847",0,"1290008514224513024"
"848",0,"1290161922575228928"
"849",0,"1293153394794868737"
"850",0,"1293693521447198720"
"851",0,"1267213500235100165"
"852",0,"1294871446875975681"
"853",1,"1293887798370619398"
"854",0,"1285966922400571393"
"855",1,"1290017947969363974"
"856",0,"1290094701136117762"
"857",0,"1267943783481704448"
"858",0,"1292957353248280578"
"859",0,"1290048026405269504"
"860",0,"1267938619400097792"
"861",0,"1293650433399980037"
"862",0,"1267667055014109185"
"863",0,"1267908154974765057"
"864",0,"1289757646136856576"
"865",0,"1286702507541045251"
"866",1,"1294622438408552448"
"867",0,"1267517339689353216"
"868",0,"1286429594472419329"
"869",0,"1268478809902403584"
"870",0,"1285329804703805440"
"871",0,"1285837365420810241"
"872",0,"1285723479313133568"
"873",0,"1267880218431074304"
"874",0,"1266050658429480969"
"875",0,"1268244854561267712"
"876",0,"1268165874181120001"
"877",0,"1293755588791480320"
"878",0,"1293258579970068480"
"879",0,"1293294046375534596"
"880",0,"1268513738296090624"
"881",1,"1289927559942045698"
"882",0,"1266157760170921984"
"883",0,"1293832366893314048"
"884",0,"1267766775959244800"
"885",0,"1267689746404274176"
"886",0,"1293061986801025024"
"887",0,"1293683509907922945"
"888",0,"1288962685934145537"
"889",0,"1292916764578385931"
"890",0,"1293293778812440576"
"891",0,"1288895404495470593"
"892",0,"1286779991246725135"
"893",1,"1294831003966480385"
"894",0,"1293376051108892672"
"895",1,"1294717229255348225"
"896",0,"1292896696498880512"
"897",0,"1267850900065996800"
"898",0,"1293351279599681538"
"899",0,"1266313651524427776"
"900",0,"1287133826452467714"
"901",1,"1294442125702991872"
"902",0,"1290035632182501377"
"903",0,"1289732085578493955"
"904",1,"1289117395630665730"
"905",0,"1286711121353879552"
"906",0,"1293700546176614401"
"907",0,"1286054887730495488"
"908",0,"1292989038794665985"
"909",0,"1293681302693130245"
"910",1,"1289033504454578177"
"911",1,"1294317802204082176"
"912",1,"1289188470213111808"
"913",0,"1293341799940001793"
"914",1,"1286733585739784192"
"915",0,"1286408201345302532"
"916",0,"1285687845953445888"
"917",0,"1268576586149871623"
"918",0,"1286440726579089408"
"919",0,"1293316134343774208"
"920",0,"1293649003280662528"
"921",0,"1292971861362511873"
"922",0,"1289953468388651008"
"923",0,"1294413767745380352"
"924",0,"1292923515402891265"
"925",0,"1287129737068871680"
"926",0,"1293386766330650625"
"927",0,"1293497315047735297"
"928",0,"1289997177419374597"
"929",1,"1292908192717049856"
"930",0,"1293207384253501440"
"931",0,"1285602404394831875"
